name;operator;city;postcode;street;housenumber;amenity;office;shop;geom
Billy the Butcher;;Hamburg;22765;Ottenser Hauptstraße;9;;;butcher;0101000020E61000009B24F14D2EDD2340AFFA12E0AAC64A40
MöGrill;;;;;;fast_food;;;0101000020E61000001BA9520EC100244039680AF890C64A40
Sport Scheck;;Hamburg;20095;Mönckebergstraße;18;;;outdoor;0101000020E6100000C571851C00FE2340706A566C82C64A40
Bäcker Gaues;;Hamburg;20095;Bergstraße;16;;;bakery;0101000020E6100000ED8502B683FD23402168BBF891C64A40
Tarantella;;Hamburg;20354;Stephansplatz;10;restaurant;;;0101000020E61000003DB198220AFB2340DEA8BAEC7CC74A40
median-apotheke;;Hamburg;22765;Friedensallee;43;pharmacy;;;0101000020E610000083B174F4AED8234062B94A1C1EC74A40
Nostalgia Bar;;Hamburg;22763;Große Brunnenstraße;81;bar;;;0101000020E61000008DF337A110D92340AAABF188C0C64A40
Nostalgia bei Sotiris;;Hamburg;22765;Eulenstraße;49;restaurant;;;0101000020E610000001158E2095DA2340CF18E6046DC64A40
Hamburger Sparkasse;Hamburger Sparkasse;Hamburg;22765;Ottenser Hauptstraße;29;bank;;;0101000020E61000007FD5366A2ADC23406F7319EDA7C64A40
Flying Market;;Hamburg;22765;Eulenstraße;38;restaurant;;;0101000020E61000005A8C7049C4DA2340D175864E74C64A40
Kaiserwetter;;Hamburg;22765;Ottenser Hauptstraße;7;fast_food;;;0101000020E6100000233FD12B54DD23406D4D04BBABC64A40
BOK;;Hamburg;22765;Ottenser Hauptstraße;1;restaurant;;;0101000020E610000087432564D6DD23408B0A8B40ABC64A40
banana IT - Mac Support;;Hamburg;22765;Friedensallee;45;;;computer;0101000020E610000062342BDB87D82340813452A51CC74A40
MEHL;;Hamburg;22765;Gaußstraße;190;restaurant;;;0101000020E61000008D0A41B390D9234092C140C692C74A40
Nehberg;;;;;;;;bakery;0101000020E6100000DBAFF14F5F292440764309E9DFCA4A40
GP GetränkeShop;;Hamburg;22765;Arnoldstraße;34;;;beverages;0101000020E6100000094C4CBCA8DA2340B4812A244FC64A40
LilliSu;;Hamburg;22765;Große Rainstraße;18;cafe;;;0101000020E6100000C62176018ADC2340D1FB1065B9C64A40
Torrefaktum;;Hamburg;22765;Bahrenfelder Straße;237;cafe;;;0101000020E61000007583578110DB2340F8CA170F4AC74A40
Tjaden's BioFrischemarkt;;Hamburg;22763;Friedensallee;275;;;supermarket;0101000020E61000006E57433DD8D12340D087C2C2A4C74A40
Sha;;Hamburg;22763;Daimlerstraße;12;cafe;;;0101000020E61000006634F279C5D7234090B63BB544C74A40
Schümann & Sohn;;;;;;;;furniture;0101000020E61000006877ED77CD682340735188DBFCC94A40
Fischrestaurant Hoppe;;Hamburg;22605;Övelgönne;6;restaurant;;;0101000020E61000007162A30799D3234020D3DA34B6C54A40
Cafe Elbterrassen;;Hamburg;22605;Övelgönne;1;restaurant;;;0101000020E61000005B2327B8FDD32340F346414BB2C54A40
Zum alten Lotsenhaus;;Hamburg;22605;Övelgönne;13;restaurant;;;0101000020E6100000166C239EECD2234098F848EFC0C54A40
Süßwasser;;Hamburg;22605;Övelgönne;38;restaurant;;;0101000020E6100000EA471EE3E5D02340AD055152BBC54A40
Fruchthaus Wedel;Yildizhan;;;;;;;greengrocer;0101000020E61000009E09F258D86823405028FA3207CA4A40
Das etwas andere Café;;;;;;cafe;;;0101000020E6100000425F7AFB73692340E0F76F5E9CC94A40
I touch;;;;;;bar;;;0101000020E61000003F1D8F19A868234078256EBA0ACA4A40
BioMarkt Wedel;;;;;;;;supermarket;0101000020E61000003D951D2CAD6823406D3B6D8D08CA4A40
ROCCAT GmbH;;Hamburg;22761;Paul-Dessau-Straße;3g;;company;;0101000020E6100000560F98874CD52340ADA580B4FFC74A40
Hamburger Volksbank DREIII Kompetenzteam;Volksbank;Hamburg;22297;Alsterdorfer Markt;4;bank;;;0101000020E61000008772A25D850C24400EA8925C59CE4A40
Tonne 122;;Wedel;22880;Deichstraße;19;restaurant;;;0101000020E610000026D016C6CC5C2340CCC1C7BB7EC94A40
tool;;Hamburg;22761;Stresemannstraße;309;;;bicycle;0101000020E6100000C6A4BF97C2DB23408D5B165D28C84A40
Orion;;Hamburg;22307;Fuhlsbüttler Straße;179;;;erotic;0101000020E6100000577A6D3656162440A10CFA7722CC4A40
B.O.C.;;Hamburg;22761;Stresemannstraße;342;;;bicycle;0101000020E61000002C9496DB07DA2340D9CF07701FC84A40
NUR HIER;NUR HIER GmbH;Hamburg;22761;Stresemannstraße;390;;;bakery;0101000020E6100000F9E6EDBE19D72340D97C5C1B2AC84A40
Basko Healthcare;;Hamburg;22761;Gasstraße;16/1;;company;;0101000020E6100000C1502C5CFBD32340D5207134ECC74A40
CDK Hanseatic Medical Trade GmbH & Co. KG;;Hamburg;22761;Paul-Dessau-Straße;3f;;company;;0101000020E61000001A78A4B041D52340E8A6CD380DC84A40
Leandros;;Hamburg;22393;Meiendorfer Mühlenweg;35;restaurant;;;0101000020E6100000C244CDA156422440DC583FEC3BD24A40
Postbank;;Hamburg;20255;Heußweg;41 b;bank;;;0101000020E6100000E104F060D5E623405E43BAE9E0C94A40
Kalliopea;;;;;;restaurant;;;0101000020E610000020DDBEFD6F1324401AD35D2393CC4A40
Commerzbank;Commerzbank;;;;;bank;;;0101000020E61000009BE3816D69162440DD05EF50B9CB4A40
Studierendenwerk Hamburg;;;;;;cafe;;;0101000020E61000009E86037C120B24401E064E113BC74A40
Studierendenwerk Hamburg;;;;;;cafe;;;0101000020E6100000082FB07DB70B24409B05DA1D52C74A40
Mensa;;;;;;restaurant;;;0101000020E61000000DC51D6FF20B24407498D4754DC74A40
;VAG;Neu Wulmstorf;;Hauptstraße;27;;;car;0101000020E61000002BB28CC34F9A2340F1CEEB996FBB4A40
;;Hamburg;20459;Großneumarkt;38;;;florist;0101000020E61000001C83A9C18FF523409B11949169C64A40
Frauencafé endlich;;;;;;cafe;;;0101000020E6100000BB93991C88F62340F357C85C19C74A40
Double Coffee;;;;;;cafe;;;0101000020E61000000C96EA025EF62340B23A281719C74A40
marblau;;Hamburg;20355;Poolstraße;21;restaurant;;;0101000020E6100000514C8347C0F52340BE665EB301C74A40
Go Banana!;;;;;;;;boutique;0101000020E6100000BAF605F4C2F5234067FFF27FFDC64A40
Bague;;;;;;cafe;;;0101000020E61000008FADC2C139F623405488916F00C74A40
Tabak Presse;;;;;;;;newsagent;0101000020E61000001B80B2CE9DF52340CDF8AD8CFCC64A40
Feld's Salat;;;;;;restaurant;;;0101000020E61000009C66CB03A2F52340F2D7BF46EDC64A40
Klemann;;;20355;Poolstraße;9;;;shoes;0101000020E6100000ABD4473BC9F52340EDC49BEBEAC64A40
;;;;;;;;vacant;0101000020E610000072A8DF85ADF52340C2FFB16BD6C64A40
Neustadt Kiosk;;;;;;;;kiosk;0101000020E61000004B15D6D704F62340677FA0DCB6C64A40
Il Girasole;;;;;;restaurant;;;0101000020E610000029C46D7E0DF62340797C7BD7A0C64A40
Marcus Zernial;;;;;;;;hairdresser;0101000020E6100000B233E087DEF52340C64A1641ADC64A40
Loving Hut;;;20355;Markusstraße;2;restaurant;;;0101000020E6100000BEA25BAFE9F52340979B5E189FC64A40
Junge + Hay Textilpflege;;;;;;;;dry_cleaning;0101000020E6100000346D5A84BDF4234054B6FE4C73C64A40
KOSMOS-Apotheke;;Hamburg;22089;Wandsbeker Chaussee;261;pharmacy;;;0101000020E610000082CC295CEA1B2440799D68B2DAC84A40
Hellas;;Hamburg;;Luruper Hauptstraße;;restaurant;;;0101000020E6100000B1B3D771B2B723401FFAEE5696CC4A40
K. Schmies Schmuck;;;;;;;;jewelry;0101000020E6100000288815C9B2B72340351CE09398CC4A40
Hallo Pizza Lieferservice;;;;;;fast_food;;;0101000020E61000005C4DE83FB5B72340F73306E79DCC4A40
Änderungsschneiderei Yasemin;;;;;;;;alteration_service;0101000020E610000051D37833B4B72340E187DE3D9BCC4A40
P.B. Glas- und Gebäudereinigung;;Hamburg;22547;Luruper Hauptstraße;270c;;;service;0101000020E61000008BB03CA308B82340E0DDCA129DCC4A40
;;Hamburg;22547;Luruper Hauptstraße;270c;;;vacant;0101000020E6100000BF750F1A0BB82340B7DA1E189BCC4A40
Autoteile Witthöft (ATW);;Hamburg;22547;Luruper Hauptstraße;270b;;;car_parts;0101000020E6100000D669EE320DB82340175F590E99CC4A40
;;Hamburg;22547;Luruper Hauptstraße;270;;;service;0101000020E61000007421FBC511B82340B477465B95CC4A40
Berner Apotheke;;Hamburg;22147;Hermann-Balk-Straße;139;pharmacy;;;0101000020E6100000052F9F515F4724404B35FD231DD04A40
Hörgeräte-Akustik;;;;;;;;hearing_aids;0101000020E6100000283B472E494724402BD9565815D04A40
Optiker Bode;;;;;;;;optician;0101000020E6100000DE19129C9F4724400FDD47C906D04A40
;;;;;;;;bakery;0101000020E61000007BD91B21A84724401F4DF564FECF4A40
Penny Markt;;Hamburg;22147;Alte Berner Straße;10;;;supermarket;0101000020E61000005A2030C50B482440E85E16C90DD04A40
Deutsche Bank;;;;;;bank;;;0101000020E6100000E1C7E248B1F92340C9224DBC03C24A40
Kik;;Schenefeld;22869;;;;;clothes;0101000020E610000018EC866D8BB22340F853E3A59BCC4A40
Koech;;;;;;;;bicycle;0101000020E610000077ED1C14DE1F24408B7A1C61ACC74A40
Bäckerei Cordes;;;;;;;;bakery;0101000020E61000003272BB3C423624403C962D48E9D74A40
Taverna Kreta;;Hamburg;22159;Roter Hahn;14;restaurant;;;0101000020E61000007C4ED5986B3C244089A0C5ADDDCF4A40
Mövenpick Weinkeller;;Hamburg;;;;;;beverages;0101000020E61000008DF9145B9C382440BF2EC37FBAD34A40
Kaufland;;Hamburg;22529;Nedderfeld;70;;;supermarket;0101000020E6100000A06F0B96EAF22340F4346090F4CC4A40
Aldi;;Hamburg;22529;Nedderfeld;70;;;supermarket;0101000020E6100000F673547FCEF22340019E59B7E6CC4A40
Budnikowsky;;Hamburg;22529;Nedderfeld;70;;;chemist;0101000020E6100000F175638BEEF2234097D3F94BE6CC4A40
easyApotheke im Nedderfeld Center;;Hamburg;22529;Nedderfeld;70;pharmacy;;;0101000020E6100000AD8FE2772EF32340F0A83121E6CC4A40
Alte Eilbeker Apotheke;;Hamburg;22089;Wandsbeker Chaussee;1;pharmacy;;;0101000020E610000077007AD0A2112440CDC6EF1241C84A40
Friseursalon Angeliena;;;;;;;;hairdresser;0101000020E610000068E3D24213B22340073DE5E2B9C94A40
Vering Apotheke;;Hamburg;21107;Veringstraße;37;pharmacy;;;0101000020E6100000B28C68965FF9234058A027AFDFC14A40
Asia Lam;;Hamburg;22143;Rahlstedter Bahnhofstraße;41;restaurant;;;0101000020E61000003C78DCA62E4F24408307BC8223CD4A40
Fleischerei Fachgeschäft Radbruch;;Hamburg;22549;Diekweg;14;;;butcher;0101000020E61000005DEE8277A8B02340615C058C89C94A40
Rossmann;Dirk Rossmann GmbH;Hamburg;22549;Rugenbarg;17;;;chemist;0101000020E61000009AE72DC324B12340B45A608F89C94A40
Tabakwaren Osdorf;;;;;;;;kiosk;0101000020E610000014C6600F37B123400F0EF62686C94A40
Nagelstudio;;;;;;;;beauty;0101000020E61000002C87719241B123409895DC1786C94A40
Fisch Hädecke;;;;;;;;seafood;0101000020E61000007316516E36B12340D19BE50D8BC94A40
Schlemmer Bistro Osdorf;;;;;;fast_food;;;0101000020E61000004F159D7642B12340BF5E06088BC94A40
Petra Quistorff Floristik;;;;;;;;florist;0101000020E6100000F60368A55AB123408AA768F68AC94A40
Musti;;;;;;bar;;;0101000020E6100000EB234B4112B9234035B742588DCC4A40
Döner Kebab;;;;;;fast_food;;;0101000020E6100000BA36AF4566B923401FF7ADD689CC4A40
Grilltaverne Hellas;;;;;;restaurant;;;0101000020E6100000036D61CC4CBF234031A9EB9ADACC4A40
Tabakwaren Andreas Kübbke;;;;;;;;newsagent;0101000020E610000066CF543EBA0B24404FCA49CDC3C54A40
Hobs Diner;;;;;;restaurant;;;0101000020E6100000579B5A11903E24408E322C90EACE4A40
Hansa Apotheke;;;;;;pharmacy;;;0101000020E61000004E733CB02DED2340A0257E7B8DBB4A40
RSH Reise Service Hamburg;;;;;;;;travel_agency;0101000020E6100000FF15E8C9EB0B2440531FED24C7C54A40
Asia Thanh;;;;;;fast_food;;;0101000020E61000004EB9C2BB5C0C2440E5E3C924D9C54A40
Edeka aktiv markt;;Hamburg;21031;Heidhorst;4;;;supermarket;0101000020E61000008BD29453F15524408BE3C0ABE5C14A40
Netto;;Hamburg;21031;Heidhorst;1;;;supermarket;0101000020E61000009FBE54223F552440CF667A2EF8C14A40
Hamburger Sparkasse;Hamburger Sparkasse;;;;;bank;;;0101000020E61000004113BC7C461124403CA6EECA2EC84A40
Volksbank;;;;;;bank;;;0101000020E61000000C033BA352F923400D9645BCD0C14A40
Hubertus Apotheke;H. Lawrenz;Hamburg;21107;Veringstraße;36;pharmacy;;;0101000020E61000006D414A4794F923405256C2C9ECC14A40
Sparkasse Holstein;Sparkasse Holstein;;;;;bank;;;0101000020E610000095F1EF332E4C24406AEE320DD4D64A40
Targobank;Targobank;;;;;bank;;;0101000020E6100000010BAA57DBF62340B883C76DEABA4A40
Heerweg-Apotheke;;Hamburg;22159;Berner Heerweg;102;pharmacy;;;0101000020E6100000B54F6CAA933C24401F189BB1C3CC4A40
Hair-Station Oldenburg;Gordon Oldenburg;;22159;Eckerkoppel;2;;;hairdresser;0101000020E6100000EFBE74A4443C244036E7E099D0CC4A40
Pad Thai;;Hamburg;22159;Berner Heerweg;98;fast_food;;;0101000020E6100000C4D2C08F6A3C24402F54FEB5BCCC4A40
Bullerjahn;;;;;;;;bicycle;0101000020E6100000929AD1EA3FEE2340CB13083BC5CC4A40
Sunny´s Shop;;;;;;;;kiosk;0101000020E6100000EE71F096F51424402ACC7B9C69C44A40
Ute Bröhan;;Hamburg;20539;Vierländer Damm;56;;;florist;0101000020E6100000CC811E6ADB142440F4CC261B6AC44A40
Alt Deutsche Küche Elbbrücken;;Hamburg;20539;Billhorner Röhrendamm;94;restaurant;;;0101000020E61000009BCE4E064711244099295206B3C44A40
Schneemann;;;;;;;;beverages;0101000020E6100000435486167E152440A77DCE3868C44A40
Adda Eiscafe;;;;;;cafe;;;0101000020E6100000E2A7BBFC984024402FE6424019D64A40
Ryf;;;;;;;;hairdresser;0101000020E61000002B8A5759DBAC234006FFB68201CD4A40
bp Kantine;;;;;;fast_food;;;0101000020E6100000FFCEF6E80D5F2440D8800871E5CD4A40
Werkhaus;;Hamburg;;Hermannstraße;;;;stationery;0101000020E6100000B349D97D22FE23408C587A23A9C64A40
Braaker Mühle;;;;;;;;bakery;0101000020E61000000F94803DCB4024404AE87816CED54A40
King Döner;;Schenefeld;22869;;;fast_food;;;0101000020E61000002466F6798CB223404912842BA0CC4A40
Med. Fußpflege Weiß;;Schenefeld;22869;Altonaer Chaussee;22;;;hairdresser;0101000020E6100000BB8FEDC6CCB32340B70B72BCA7CC4A40
Kreta Grill;;;;;;restaurant;;;0101000020E61000005B80B6D5AC4724408AD57A1A8BD04A40
Stein's;;;;;;restaurant;;;0101000020E6100000FEBEDAAC551E244082902C6002C94A40
Rohlfs;;;;;;;;bakery;0101000020E610000085B2F0F5B53A2440408FAC57ECCF4A40
Crazy Croque;;;;;;fast_food;;;0101000020E6100000A8A6C931FE3A24400E130D52F0CF4A40
Dr. Weisshuhn / Dr. Pencz;;Hamburg;22393;Frahmredder;;doctors;;;0101000020E6100000DB54DD239B3724403F9DE1BCEED24A40
Pastaria;;Hamburg;20097;Hammerbrookstraße;90;restaurant;;;0101000020E6100000D8C4B8D1B60C24405F4E6441BCC54A40
Heng Woh;;Hamburg;20097;Gotenstraße;3;restaurant;;;0101000020E61000004DF15DEFA30B2440F0D819F043C64A40
Schanzenbäckerei;;Hamburg;20097;Hammerbrookstraße;47;;;bakery;0101000020E610000012EEDF06C60B244095336F302FC64A40
REWE;;;;;;;;supermarket;0101000020E61000003A1B3C5D27472440AF44A0FA07D04A40
Budnikowsky;;;;;;;;chemist;0101000020E6100000AA296E81A90B24406B8885B58CD04A40
Pic-a-deli;;Hamburg;20097;Hammerbrookstraße;92;restaurant;;;0101000020E610000068DC8AB3D80C2440D1D8F225AFC54A40
Schanzenbäckerei;;Hamburg;20097;Friesenstraße;1;cafe;;bakery;0101000020E610000057F20C75B30E244086B2F0F5B5C54A40
Wohnwagen;;Hamburg;21075;Stader Straße;316;;;outdoor;0101000020E6100000FD23C2757BD723402562A5DD43BC4A40
Behnke;;;;;;;;hardware;0101000020E610000087698423ED0F24408770CCB227D14A40
Dionysos;;;;;;restaurant;;;0101000020E610000065A82FF081BE2340A991F1834EC44A40
buddha's kitchen;;Hamburg;22767;Große Elbstraße;133;restaurant;;;0101000020E6100000CB3967FADBE0234087B5E7E8A7C54A40
pitstop GmbH;;;;;;;;car_repair;0101000020E610000082D20616764F2440955A39C5F4C54A40
SB-Tankstelle;Jürgen Haack;;;;;fuel;;no;0101000020E610000096B20C71AC4F244078335992F2C54A40
Dat Backhus;;;;;;;;bakery;0101000020E610000074AF384140132440978C086B08D24A40
Richter-Schmid;;Hamburg;22339;Hummelsbüttler Hauptstraße;66;;;hairdresser;0101000020E6100000F243A511331324403494C95F10D24A40
Helmut Krautwirst;;Hamburg;22339;Hummelsbüttler Hauptstraße;66;;;shoes;0101000020E610000037B0B03B3813244021C77B7A11D24A40
Hagelstein;;;;;;;;bakery;0101000020E61000005C847357C0CE2340685A07ACC1CD4A40
McDonald's;;;;;;fast_food;;;0101000020E61000009BD7C7F951CF2340751F251BB4CD4A40
;;Hamburg;22761;Am Diebsteich;2;;;kiosk;0101000020E6100000E3B1FA7EC5DD2340E0991AB2CBC84A40
Sparda-Bank;;;;;;bank;;;0101000020E6100000EA06AF0221CE2340E380A7DAB8CD4A40
Herz Apotheke;;Schenefeld;22869;Industriestraße;1b;pharmacy;;;0101000020E610000093CC45D7E0AC23401F335019FFCC4A40
Taverna Korfu;;Hamburg;21149;Neugrabener Bahnhofstraße;27;restaurant;;;0101000020E6100000A77B9DD497B52340692096CD1CBC4A40
Hamburger Volksbank;;;;;;bank;;;0101000020E6100000376ED685C4CE2340CA3269F8BBCD4A40
Au Quai;;Hamburg;22767;Große Elbstraße;145b-d;restaurant;;;0101000020E610000098F6724463DE2340AC9A7BA3B1C54A40
Edeka Frischmarkt Järneke;;Rosengarten;21224;Harburger Straße;27;;;supermarket;0101000020E6100000E351CF2797CF2340A832D6485CB74A40
Entennest;;;;;;restaurant;;;0101000020E6100000F50DF1B4A1F72340EA3CCF447DB94A40
Die Gelegenheit;Hermes;Schenefeld;22869;Altonaer Chaussee;6;post_office;;second_hand;0101000020E610000077BE9F1A2FB52340529FE40E9BCC4A40
Anleger 1870;;Hamburg;22087;Hartwicusstraße;7;restaurant;;;0101000020E610000031E82917CF09244036046CAC69C84A40
Pritsch;;Hamburg;22085;Arndtstraße;9;;;bakery;0101000020E61000001B7CABBF6F092440C4256CE45FC94A40
Hofsommer;;Hamburg;21149;Cuxhavener Straße;140;;;clothes;0101000020E610000069C647307AC7234075E151746EBC4A40
Grill-Imbiss;;;;;;fast_food;;;0101000020E6100000667B3E1416FA234045E3E4D940D54A40
Yummies;;Hamburg;22085;Kanalstraße;36;fast_food;;;0101000020E61000000C314DC7520A24405E5AC3FB60C94A40
Henftling;;Hamburg;22549;Rugenbarg;;;;hairdresser;0101000020E610000055A4C2D842C02340F4EE7ECB52CB4A40
Alte Apotheke Volksdorf;;Hamburg;22359;Im Alten Dorfe;38;pharmacy;;;0101000020E6100000C3EC0A22F7552440384591FF13D34A40
Eiscafe Noris;;;;;;cafe;;;0101000020E610000087EF0E3A325424408F33F21E0CD34A40
Deutsche Bank;;;;;;bank;;;0101000020E6100000EC45FEAA6D542440E1E35D3F0ED34A40
Subway;Subway;Hamburg;22525;Kieler Straße;561;fast_food;;;0101000020E610000098C4591135D52340439259BDC3CC4A40
;Deichmann;Hamburg;22525;Kieler Straße;571;;;shoes;0101000020E6100000485167EE21D523401AEBD10AC2CC4A40
Liva;;;;;;cafe;;;0101000020E61000008CE0DAE44BBF234094A06417B1CB4A40
Stender;;;;;;;;optician;0101000020E6100000D38CA08C4CBF23407CB5487FD4CB4A40
Kentzler;;;;Bahrenfelder Chaussee;174;;;hairdresser;0101000020E6100000249A40118BCC234028B8FD9710C94A40
Natur Depot;Jessica Sileo;Hamburg;22547;Luruper Hauptstraße;132;;;supermarket;0101000020E61000000ECEF11B70BF234049B02770A1CB4A40
;;;;;;;;alteration_service;0101000020E6100000177838CB76BF2340AF25E4839ECB4A40
Dubrovnik;;Hamburg;22761;Luruper Chaussee;2;restaurant;;;0101000020E6100000D283CCDFCECB2340D88A91802CC94A40
Stichweh;;Hamburg;22547;Luruper Hauptstraße;107;;;dry_cleaning;0101000020E61000008C35B79D11C023408523EDEB65CB4A40
Tre Posi;;;;;;restaurant;;;0101000020E61000008CD8278062CC23409C9438E114C94A40
Rögners Backstube;;;;;;;;bakery;0101000020E6100000637A67599CBE2340BF4BA94BC6CB4A40
Uni Park;;Hamburg;20146;Schlüterstraße;28;cafe;;;0101000020E61000000937195586F92340E8DABC1699C84A40
Lahmann Floristik;;;;;;;;florist;0101000020E6100000C7C5072C6F0924405A16A7B5C4C84A40
Croque Master;;Hamburg;22767;Hospitalstraße;24;fast_food;;;0101000020E6100000B51199034EE42340A80CD242B8C64A40
Gagga;;Schenefeld;22869;Altonaer Chaussee;61;restaurant;;;0101000020E6100000134FD1EC15B12340F5103235AECC4A40
Subway Restaurant;;Hamburg;22767;Große Bergstraße;199a;fast_food;;;0101000020E61000001721866753E32340B8A1180FA5C64A40
Niki Style;;Hamburg;22767;Große Bergstraße;199c;;;hairdresser;0101000020E61000003A2D2E443DE3234053C2024EA5C64A40
Rain Cafeatery;;Hamburg;22765;Große Rainstraße;15;cafe;;;0101000020E610000022AD31E884DC2340FC2D4B85C2C64A40
Opel Kröger;;;;;;;;car;0101000020E6100000D236A38BF2A523400A168733BFCB4A40
Opel Service Kröger;;;;;;;;car_repair;0101000020E6100000CC90741772A62340C71A892BC2CB4A40
nurfürGäste;;Hamburg;20146;Von-Melle-Park;8;cafe;;;0101000020E61000002C1B8CC7FBF723409817601F9DC84A40
Asia-Küche;;Hamburg;22147;Hermann-Balk-Straße;120;restaurant;;;0101000020E610000035434F6FEB472440FD9F68C306D04A40
Estia;;Hamburg;22147;Hermann-Balk-Straße;112;restaurant;;;0101000020E6100000D2A4B9BA08482440A055664AEBCF4A40
KIK;;Hamburg;20539;Billhorner Röhrendamm;117;;;clothes;0101000020E6100000AFF83C354D122440AC83CD4AA4C44A40
Netto;;;;;;;;supermarket;0101000020E61000000FEF39B01C4924401B8B016D06CF4A40
Strandhotel Blankenese;;Hamburg;22587;Strandweg;13;restaurant;;;0101000020E61000004DDE0033DF9D234060B35C363AC74A40
Schweinske;;;;;;restaurant;;;0101000020E6100000813452A51C0624404A168B3ACECC4A40
Drobik;;;;;;doctors;;;0101000020E6100000DFFFC709131624409F27F96C78C44A40
Grill Shop Spiekermann;;;;;;fast_food;;;0101000020E6100000F066B224E56F244068C581A158BE4A40
Lily;;;;;;restaurant;;;0101000020E6100000C50B7D0B46B423406BC482B174BC4A40
Imbiss Ochsenzoll;;;;;;fast_food;;;0101000020E61000000B45BA9F530024406915472FB4D64A40
Burger Lounge;;Hamburg;22767;Holstenstraße;22;restaurant;;;0101000020E61000005E5617A6A5E82340ACC0DA62C8C64A40
Özkan Styling;;Schenefeld;22869;Altonaer Chaussee;4;;;hairdresser;0101000020E61000001983989537B52340E12BBAF59ACC4A40
Henssler & Henssler;;Hamburg;22767;Große Elbstraße;160;restaurant;;;0101000020E610000015820B68D8E2234080F5B86FB5C54A40
Antares-Apotheke im Struensee-Haus;;Hamburg;22767;Mörkenstraße;47;pharmacy;;;0101000020E61000003AE576D43DE3234093C6681D55C64A40
Umsonstladen des Arbeitskreis lokale Ökonomie;;;;;;;;free;0101000020E6100000B6AE87E585E62340E0F60489EDC74A40
Schweinske;;Hamburg;22081;Barmbeker Markt;19;restaurant;;;0101000020E61000004F43AF9A42162440BB511A2087CA4A40
La Bella;;Hamburg;22767;Wohlers Allee;76;restaurant;;;0101000020E6100000DF89FE7513E92340F87FC465CBC74A40
Cyclefactory;;Hamburg;22765;Max-Brauer-Allee;36;;;bicycle;0101000020E6100000ACADD85F76DF234093228D6555C64A40
Meine Niendorfer Apotheke;;;;;;pharmacy;;;0101000020E6100000142C6920F1E62340CEA156E24BCF4A40
Heudorfer Apotheke;;;;;;pharmacy;;;0101000020E61000003175FCBC4EE72340863B17467ACF4A40
Hansebäcker;Hansebäcker Junge Stadtbäckerei;;;;;;;bakery;0101000020E6100000D1121A7739E72340C97553CA6BCF4A40
Blume2000;;;;;;;;florist;0101000020E61000003818456A35E7234095264AE768CF4A40
Deutsche Bank;;;;;;bank;;;0101000020E61000003D3723394FE723409BBD22AE52CF4A40
Black Bean;;Hamburg;22459;Tibarg;32;cafe;;;0101000020E610000096AAFE5250E72340C67652BA4FCF4A40
Taverna Santorini;;Hamburg;22459;Wendlohstraße;13;restaurant;;;0101000020E6100000FE0FB056EDE62340EDFFD258B1CF4A40
Blumen-Apotheke;;;;;;pharmacy;;;0101000020E610000037C7B94DB8E723404301DBC188CF4A40
Meyer's Frischemarkt;Meyer's Frischemärkte e.K.;;;;;;;supermarket;0101000020E6100000C03A3366B7E72340C861307F85CF4A40
Storchen Apotheke;;;;;;pharmacy;;;0101000020E61000001AE3C3EC65E7234058E542E55FCF4A40
REWE;REWE;Hamburg;22459;Tibarg;32;;;supermarket;0101000020E610000061110D9C7DE723402D7FBE2D58CF4A40
;;;;;;;;bakery;0101000020E610000080D4264EEE1F2440F4C473B680CA4A40
Iris Sieg;;;;;;;;hairdresser;0101000020E61000009E4BCC0E4C1524409EBF643E7BC44A40
;;;;;;restaurant;;;0101000020E610000062ED39FAA9E72340E101AFE0C8CA4A40
;;;;;;;;kiosk;0101000020E6100000BC6BBF6B861224404582A966D6C44A40
Zur Mühlenklause;;;;;;bank;;;0101000020E6100000A4AD4A22FB10244065A3BD0BA5C44A40
Entenwerder Fährhaus;;Hamburg;20539;Entenwerder Stieg;8;restaurant;;;0101000020E61000006F4D15E703152440D97DC7F0D8C34A40
Asia Pham;;Hamburg;20539;Vierländer Damm;52;fast_food;;;0101000020E6100000EE32B21A011724408F0F690A53C44A40
;;;;;;;;kiosk;0101000020E610000084CAAE6AFF152440FC6AB35659C44A40
Dock 14;;Hamburg;22767;Fischmarkt;14;restaurant;;;0101000020E61000002FD4AB1276E723406D6EF195E5C54A40
;;Hamburg;22763;Friedensallee;88;post_office;;kiosk;0101000020E61000000405DEC9A7D723405709168733C74A40
